Pmaster Sku,Pageview,Selection
8019001332769,178,1
8105274240625,178,1
8224574935847,178,1
8318476014444,178,1
8693220213569,178,1
8865098518418,178,1
9313755379576,178,1
9683324973567,178,1
1274108156351,177,1
1364611675293,177,1
1544530657307,177,1
2016755619525,177,1
2286144084531,177,1
3115411087889,177,1
3283113293249,177,1
3460455547654,177,1
3464230442103,177,1
3589676290757,177,1
3614426981072,177,1
3632713575885,177,1
3658724040740,177,1
3857714866654,177,1
4025826566284,177,1
4246097588854,177,1
4415400531881,177,1
4572699809104,177,1
4574068633129,177,1
4640206253310,177,1
4695630161588,177,1
5095502107802,177,1
5099495014345,177,1
5131674904022,177,1
5963700221645,177,1
6061806777937,177,1
6124412349555,177,1
6583798739528,177,1
6608979493214,177,1
6710189628356,177,1
7055253538186,177,1
7165962264775,177,1
7295435141739,177,1
7318982194123,177,1
7482982959652,177,1
7852475364819,177,1
7909820586103,177,1
7941062626672,177,1
7975384767548,177,1
8361124868498,177,1
9278477929951,177,1
9360095321871,177,1
2505428352383,176,1
2744708855903,176,1
2832363844640,176,1
2856720757438,176,1
3285079573407,176,1
3741024673660,176,1
4008863369780,176,1
4024829124415,176,1
4221253507385,176,1
4424386986892,176,1
4500199068714,176,1
4513677914144,176,1
4568984777562,176,1
4759804533318,176,1
4862738600635,176,1
4878217730753,176,1
5031191037792,176,1
5062855269280,176,1
5108089288830,176,1
5541279581654,176,1
5754343457384,176,1
5886497236024,176,1
6114310624857,176,1
6262494636309,176,1
6301980277043,176,1
6515272733406,176,1
6742733082635,176,1
6903169312400,176,1
6994314716048,176,1
7072236307375,176,1
7232715997341,176,1
7913496956344,176,1
7955185843497,176,1
8115060896773,176,1
8154642021595,176,1
8612503331233,176,1
8926286522536,176,1
9175080546579,176,1
9266847980675,176,1
9295461768908,176,1
9942679685731,176,1
1058637891590,175,1
1191897027054,175,1
1444041609478,175,1
1479345330001,175,1
1524600256036,175,1
1553044762722,175,1
1711869918946,175,1
1786154697349,175,1
2004892566208,175,1
2088593893245,175,1
2190016125953,175,1
2212250140271,175,1
2581078664786,175,1
2813016924271,175,1
3134105668272,175,1
3371968485416,175,1
3500329850036,175,1
4192740827491,175,1
4503101687041,175,1
4854818175361,175,1
5338710693295,175,1
6399072216696,175,1
6448604818449,175,1
6897270975688,175,1
6978227405394,175,1
7487596195380,175,1
7581001341628,175,1
7658280914277,175,1
7795105963483,175,1
7932149434619,175,1
7986249748503,175,1
8331627979038,175,1
8807018150091,175,1
8875175254748,175,1
8895899688937,175,1
9343673282245,175,1
9560957850710,175,1
9577609714344,175,1
9749770010925,175,1
9862276821710,175,1
9872581936768,175,1
1552534254095,174,1
2257538258115,174,1
2320884705101,174,1
2341370552743,174,1
2582041013808,174,1
2686339375856,174,1
3003204808394,174,1
3198394398715,174,1
3210653659822,174,1
3294483974591,174,1
3317769594693,174,1
3702935566565,174,1
3997605284224,174,1
4158436191376,174,1
4228432837931,174,1
4299868844594,174,1
4399119376625,174,1
4409953374958,174,1
4766313945853,174,1
4936617581389,174,1
5482731383440,174,1
6523376109756,174,1
6922405865337,174,1
7033944389033,174,1
7041617348286,174,1
7115034848757,174,1
7468117125644,174,1
7605285686239,174,1
7844002420052,174,1
8007150153602,174,1
8352463460894,174,1
9012683355857,174,1
9013391766401,174,1
9021251042220,174,1
9146995393732,174,1
9302281022735,174,1
9308230099582,174,1
9503424070310,174,1
9868699650019,174,1
9912895689523,174,1
9963094285798,174,1
1239166276283,173,1
1343490235248,173,1
1652045516443,173,1
1996630227575,173,1
2199546673903,173,1
2589769030933,173,1
2677528879968,173,1
2696777968988,173,1
2797769316333,173,1
3247970859727,173,1
3961827596374,173,1
4184185539022,173,1
4383311823589,173,1
4427758855403,173,1
4747997775899,173,1
5357713643181,173,1
5760483638621,173,1
5815662294026,173,1
6442300061741,173,1
7021813798619,173,1
7463152569192,173,1
7704840409643,173,1
7741031304394,173,1
8088100521290,173,1
8105582072604,173,1
8486686098203,173,1
8921195584255,173,1
9465556032959,173,1
9506955942385,173,1
9754067014491,173,1
1455727995729,172,1
1488101586682,172,1
1975965408750,172,1
2172549505983,172,1
2208491443742,172,1
2314102181045,172,1
2504719873807,172,1
2784330026524,172,1
2961538425827,172,1
3075272144230,172,1
3153560220864,172,1
3240007744997,172,1
3436479590655,172,1
4111221664905,172,1
4170110434913,172,1
4552964941703,172,1
4599319023874,172,1
4726753646802,172,1
4823514537369,172,1
5260132465350,172,1
5339569173960,172,1
5558864382683,172,1
5588501049421,172,1
5760756383598,172,1
6091825890017,172,1
6101725306720,172,1
6343480993386,172,1
6666343155433,172,1
6796562659278,172,1
7121840462513,172,1
7147104046626,172,1
7174456142089,172,1
7391591979058,172,1
7506856214132,172,1
7974360268024,172,1
8104063007739,172,1
8206502446838,172,1
8236012675383,172,1
8284422666378,172,1
8433092994254,172,1
8879705491923,172,1
9369725629356,172,1
9410971288566,172,1
1202999016430,171,1
1393651613606,171,1
1520971998438,171,1
2121883507818,171,1
2213522139563,171,1
2316756522924,171,1
2379903252075,171,1
3029610696691,171,1
3125633744019,171,1
3128277889214,171,1
3168336079811,171,1
3599958315948,171,1
3702014518294,171,1
3803582219405,171,1
3809330884802,171,1
3833743233599,171,1
3976433239050,171,1
4259881559671,171,1
4263298810850,171,1
4487538238529,171,1
4540511499406,171,1
5046558562654,171,1
5140670817614,171,1
5170986857273,171,1
5400424961218,171,1
5448663365461,171,1
5662036514758,171,1
6215120323329,171,1
7159016040914,171,1
7163412415008,171,1
7973603134607,171,1
8245107849586,171,1
8602259316516,171,1
8860022551773,171,1
9135465993641,171,1
9239991033210,171,1
9256659614452,171,1
9269578431429,171,1
9302007362787,171,1
9316189450325,171,1
9422916981067,171,1
9544674439502,171,1
9812038557088,171,1
9858836631821,171,1
9923352890963,171,1
1128319296781,170,1
1332092857710,170,1
2005222063657,170,1
2422081795220,170,1
2681772621181,170,1
2790784399862,170,1
3022600639918,170,1
3257363442115,170,1
3286953791333,170,1
3678151161979,170,1
3717262053183,170,1
3735621937682,170,1
3879980414918,170,1
4043305613410,170,1
4172926490209,170,1
4277137223718,170,1
4536708006731,170,1
4564570077179,170,1
4577060086834,170,1
5048132048161,170,1
5142416850550,170,1
5227227937598,170,1
5260521863804,170,1
5337260838742,170,1
5408747671302,170,1
5707778092170,170,1
5770743300849,170,1
5976695885817,170,1
6580264976036,170,1
6805714347953,170,1
7580633186591,170,1
7829185301213,170,1
8167828719971,170,1
8842703573130,170,1
9485468464280,170,1
9640987967749,170,1
9749692839062,170,1
9785537996347,170,1
9869513539311,170,1
1058598593427,169,1
1065946239492,169,1
1138619664289,169,1
1446668255717,169,1
1678232114230,169,1
1778495203938,169,1
1819781930968,169,1
1834963113182,169,1
1994645885030,169,1
2104869599375,169,1
2154359512528,169,1
2567593763463,169,1
2572333171606,169,1
2598877793159,169,1
2665877253560,169,1
2795173705477,169,1
3398702144571,169,1
3530952205248,169,1
3591225106136,169,1
4074897973230,169,1
4345067206740,169,1
4608255506061,169,1
4708519503826,169,1
5118326280435,169,1
5189633681482,169,1
5246892828398,169,1
5407313310201,169,1
5447250565704,169,1
5595282379630,169,1
5601484293732,169,1
6183754201795,169,1
6214409564788,169,1
7007067325568,169,1
7030090663116,169,1
7418892376470,169,1
7481979287167,169,1
7509675243451,169,1
7531778226023,169,1
7563668125407,169,1
7890156023656,169,1
8251827718742,169,1
8371630669533,169,1
8710479593829,169,1
8728119518927,169,1
8751495537473,169,1
8805912396040,169,1
9397295288659,169,1
9484358951459,169,1
9533172885737,169,1
9574372735989,169,1
9710979186112,169,1
1156464211186,168,1
1210678535851,168,1
1553008556996,168,1
1899022508040,168,1
1958636507541,168,1
2016767685792,168,1
2316063452723,168,1
2344544436641,168,1
2687788760838,168,1
3286841887209,168,1
3352267639118,168,1
3623676875023,168,1
3655911169345,168,1
3986557640270,168,1
4295373440706,168,1
4345719826890,168,1
4816157357289,168,1
4862435424389,168,1
5053500178463,168,1
5585750398959,168,1
5840229269322,168,1
5946652062759,168,1
6305842578874,168,1
6333301351351,168,1
6517382699356,168,1
6616358398733,168,1
6807430396468,168,1
6845564301519,168,1
7071544736536,168,1
7151452502130,168,1
7598543840562,168,1
7636462089296,168,1
7749465239237,168,1
8059452811810,168,1
8122174564682,168,1
8352097886459,168,1
8792578740033,168,1
8964960164306,168,1
9048725200542,168,1
9361755507574,168,1
9898442061793,168,1
9959762563002,168,1
1210964383333,167,1
1272840920742,167,1
1756879616645,167,1
2057657500450,167,1
3342207759433,167,1
3374907616884,167,1
3396385167818,167,1
3452147907402,167,1
3558331085113,167,1
3696353586499,167,1
4202712630377,167,1
4430019846843,167,1
4444231648079,167,1
4508059527043,167,1
4649962150888,167,1
4734457943943,167,1
4950341467942,167,1
4971568299891,167,1
5178119811000,167,1
5723200843752,167,1
5918607661799,167,1
7655797032159,167,1
7715088788360,167,1
7763980336790,167,1
7977178178705,167,1
8580230841342,167,1
8633498378775,167,1
8651789466802,167,1
8870222242609,167,1
8871528986761,167,1
8873302480663,167,1
8882672237468,167,1
9542878047059,167,1
9816706109470,167,1
9838106471740,167,1
9896921293406,167,1
1403430781584,166,1
1521920393315,166,1
1802363851959,166,1
1939601289424,166,1
2717429584507,166,1
2758881305469,166,1
3038242130893,166,1
3077941578808,166,1
3322478606629,166,1
3471276930310,166,1
3589001722449,166,1
3705928428260,166,1
3793398831161,166,1
3883877514668,166,1
3930669524357,166,1
3995141436009,166,1
4262901524559,166,1
4380693600807,166,1
4407605498038,166,1
4409062597840,166,1
4602316424639,166,1
4794805043718,166,1
5109343569023,166,1
5158132030596,166,1
5380208160085,166,1
5442963344022,166,1
5937902879500,166,1
6157153117612,166,1
6424115105773,166,1
6454638441980,166,1
6630638501974,166,1
6762910115792,166,1
6817400417357,166,1
6944277801424,166,1
7085200719563,166,1
7303121631157,166,1
7582932484613,166,1
7748489565738,166,1
8064385251275,166,1
8271044212038,166,1
8289787211805,166,1
8931601137289,166,1
8985467262906,166,1
9529593356279,166,1
1206209159793,165,1
1376304426716,165,1
1682762229522,165,1
1761702665330,165,1
1809317270392,165,1
2000212742819,165,1
2541348181443,165,1
2557433153251,165,1
2833869613141,165,1
2939734915121,165,1
3383146514028,165,1
3619519493575,165,1
3648872842032,165,1
3674022049940,165,1
3929301216336,165,1
4298210488350,165,1
4301900889145,165,1
4378113995220,165,1
4839788485558,165,1
4892198226272,165,1
5067177358177,165,1
5139931551813,165,1
5185174420610,165,1
5275639827600,165,1
5356074982243,165,1
5375303236964,165,1
5485647177220,165,1
5490648100597,165,1
5737295747796,165,1
5794271127713,165,1
5941562805397,165,1
6334351304222,165,1
6351498895714,165,1
6482394027841,165,1
6610271925540,165,1
6729599196942,165,1
6774629300792,165,1
6930358374796,165,1
7264657640191,165,1
7942227021372,165,1
7961042637667,165,1
8102391751454,165,1
8550541994563,165,1
8805148601599,165,1
8959012390604,165,1
9181471411197,165,1
9341689461029,165,1
9583668005781,165,1
9692667146828,165,1
9744348644588,165,1
1090053867230,164,1
1159257121584,164,1
1351492039474,164,1
1439509011214,164,1
2250852097389,164,1
2266557057067,164,1
2647747247275,164,1
2668685548156,164,1
2701591477001,164,1
2744341286249,164,1
2886077599801,164,1
3040614216456,164,1
3246543600957,164,1
3378297928169,164,1
3457302028824,164,1
3614086658450,164,1
3680563917617,164,1
3696098442739,164,1
4208436412428,164,1
4281813403967,164,1
4908188583719,164,1
4948448313268,164,1
4965269331493,164,1
4984423728160,164,1
5185427362834,164,1
5192211091672,164,1
5450897905035,164,1
5458400209514,164,1
5482555890445,164,1
5770193370345,164,1
6512100088948,164,1
6590013781439,164,1
6638855963385,164,1
6939624443006,164,1
7113938813550,164,1
7369075849463,164,1
7806148704472,164,1
7977535369991,164,1
8113317989363,164,1
8195481135203,164,1
8207548893771,164,1
8258822312388,164,1
8310591373319,164,1
8553727499074,164,1
8706187223868,164,1
8857506711233,164,1
8894572729917,164,1
8999135452383,164,1
9201337199011,164,1
9515108537033,164,1
9558513037576,164,1
9605025026375,164,1
1174600678668,163,1
1307103975419,163,1
1623229102205,163,1
1635267908630,163,1
1639925457829,163,1
2108615760710,163,1
2432481545073,163,1
2458160580886,163,1
2489383518888,163,1
2796444288306,163,1
2891656217700,163,1
2983266379404,163,1
3418335789052,163,1
3419597242295,163,1
3485206815042,163,1
3643078102541,163,1
3659807782090,163,1
3902654971996,163,1
4007795288238,163,1
4010220338766,163,1
4663830503682,163,1
4836270595542,163,1
5181464292790,163,1
6197578009758,163,1
6213290381627,163,1
6374568066735,163,1
6837792011966,163,1
6906893064567,163,1
7029584713008,163,1
7075588428119,163,1
7188519345607,163,1
7356370876428,163,1
7459605435480,163,1
7745083062331,163,1
8061300217118,163,1
8119457564033,163,1
8228735257533,163,1
8614487481645,163,1
8786035237247,163,1
9062509147388,163,1
9286194454749,163,1
9474165304912,163,1
9791569677908,163,1
9994700277590,163,1
1082199390871,162,1
1094212881792,162,1
1102614856505,162,1
1374938655595,162,1
1514937938666,162,1
1998685459062,162,1
2423311185163,162,1
3563091241334,162,1
3748811829447,162,1
3867772130574,162,1
3990380236229,162,1
4215273954097,162,1
4352813481836,162,1
4626781244926,162,1
4749921870611,162,1
5068921767353,162,1
5178877329953,162,1
5377178407258,162,1
5541809851625,162,1
5676973184364,162,1
5785271642498,162,1
6037630278244,162,1
6086884567581,162,1
6142185025240,162,1
6485470988258,162,1
6516429613560,162,1
6656920887103,162,1
6663545701906,162,1
6685303300497,162,1
6936311601282,162,1
6949410397581,162,1
7145499083561,162,1
7298252564439,162,1
7435869550572,162,1
7517325538681,162,1
7675181396377,162,1
7990645129781,162,1
8035648477374,162,1
8050220789318,162,1
8189065552647,162,1
8450905457201,162,1
8675897846042,162,1
8851034838273,162,1
9032952842132,162,1
9202286631911,162,1
9208846070152,162,1
9644943477102,162,1
9732437069982,162,1
9916582042885,162,1
1080981240298,161,1
1094611228969,161,1
1128931258204,161,1
1810003462062,161,1
2202420268680,161,1
2280270219144,161,1
2565774639093,161,1
2617498157321,161,1
2700596203899,161,1
2707858925862,161,1
2882624309374,161,1
3022216408514,161,1
3122595687227,161,1
3247926826971,161,1
4029913263704,161,1
4030024747823,161,1
4053803738179,161,1
4685156248623,161,1
4956025880089,161,1
4971859419055,161,1
5132098476469,161,1
5206753197614,161,1
5363572795809,161,1
5434686709301,161,1
5688050719629,161,1
5966790218245,161,1
6230568826802,161,1
6546245395258,161,1
6669587828224,161,1
6792023653800,161,1
6805413218326,161,1
7318429762460,161,1
7469692638879,161,1
7583228159239,161,1
8060483006700,161,1
8181828007041,161,1
8256336249428,161,1
8389908217957,161,1
8520886961653,161,1
8538379031728,161,1
8689469444169,161,1
8977362257251,161,1
9034909039078,161,1
9058892354341,161,1
9278816780442,161,1
9448740559296,161,1
9667841356539,161,1
